178,3.681318681
179,3.047619047
180,3.936507936
181,1.491954022
182,3.857142857
183,3.188679245
184,3.661354581
185,4.041666666
186,3.413043478
187,4.071428571
188,3.767857142
189,3.978609625
190,3.322033898
191,3.629629629
192,3.514285714
193,3.165289256
194,2.963934426
195,3.291666666
196,3.615384615
197,3.33898305
198,3.276243093
199,2.95
200,4.032407407
201,3.031088082
202,2.8
203,3.418604651
204,3.452380952
205,2.863636363
206,2.171875
207,3.230434782
208,3.787878787
209,3.181818181
210,4.06060606
211,3.189189189
212,3.92
213,4.23015873
214,3.8984375
215,3.774193548
216,3.801526717
217,2.960526315
218,3.603773584
219,3.714285714
220,3.772727272
221,3.616438356
222,3.049095607
223,3.028571428
224,2.992907801
225,4.518518518
226,3.8
227,3.448275862
228,3.142857142
229,2.733333333
230,3.84962406
231,3.666666666
232,3.903225806
233,4.345454545
234,3.122916666
235,3.978723404
236,3.475806451
237,4.145833333
238,3.275862068
239,4.213836477
240,3.75
241,3.434782608
242,4.45
243,3.641975308
244,3.651260504
245,3.272727272
246,2.928205128
247,3.923076923
248,3.571428571
249,4.105590062
250,3.786885245
251,3.792207792
252,4.428571428
253,3.979381443
254,3.050314465
255,2.542168674
256,3.990338164
257,4.035087719
258,3.739130434
259,3.869565217
260,4.041666666
261,4.111111111
262,3.16875
263,4.048780487
264,4.216666666
265,3.565217391
266,3.260869565
267,3.935135135
268,2.94207317
269,3.009287925
270,4.333333333
271,3.582733812
272,4.333333333
273,3.636363636
274,4.056338028
275,3.115789473
276,3.465250965
277,3.5
278,4.260869565
279,3.267281105
280,3.577519379
281,3.192307692
282,3.5
283,4.132075471
284,3.553191489
285,3.9375
286,3.711805555
287,4.112903225
288,3.88
289,2.925925925
290,3.353333333
291,3.68581081
292,4.225806451
293,3.030927835
294,3.466666666
295,4.239795918
296,4.176870748
297,3.4375
298,4.031496062
299,3.464285714
300,3.75
301,3.527272727
302,2.428571428
303,3.365702479
304,3.384615384
305,3.409909909
306,3.78125
307,3.794642857
308,3.758186397
309,3.5
310,3.857142857
311,3.795918367
312,4.381165919
313,3.595419847
314,3.67755102
315,4.011494252
316,3.36
317,3.545454545
318,3.706896551
319,3.478260869
320,3.72077922
321,3.736
322,4.176470588
323,3.617977528
324,4.348484848
325,3.408450704
326,3.326203208
327,3.313380281
328,3.431095406
329,3.4
330,4.496598639
331,3.642857142
332,4.153005464
333,3.846153846
334,3.519519519
335,3.545454545
336,2.961538461
337,3.94117647
338,4
339,4.003937007
340,4.159090909
341,3.809523809
342,3.437810945
343,3.987341772
344,3.668421052
345,3.646551724
346,3.29015544
347,3.572864321
348,3.896551724
349,3.195121951
350,4.32
351,4.159090909
352,3.738095238
353,3.36
354,3.74248927
355,4.076923076
356,3.583333333
357,4.131578947
358,3.697674418
359,3.925925925
360,3.960784313
361,3.776859504
362,3.36
363,3.054662379
364,3.45
365,3.379310344
366,4.393939393
367,4.155172413
368,3.288888888
369,4
370,3.693333333
371,4.098039215
372,4.303030303
373,3.733905579
374,3.310218978
375,3.678571428
376,3.733333333
377,3.909090909
378,3.424
379,3.989795918
380,3.197530864
381,3.811023622
382,3.471698113
383,4.38028169
384,4.136363636
385,3.295373665
386,3.652173913
387,3.361842105
388,4.173076923
389,3.704797047
390,3.838709677
391,3.768595041
392,4.045045045
393,3.337053571
394,3.859060402
395,3.894736842
396,3.407407407
397,3.705882352
398,3.709302325
399,2.937304075
400,3.59090909
401,3.117647058
402,3.897058823
403,3.68
404,3.25
405,1.834464043
406,3.532163742
407,3.469026548
408,3.74074074
409,3.591133004
410,3.035714285
411,3.775862068
412,3.94117647
413,3.66
414,3.88
415,4.166666666
416,3.845841784
417,3.246575342
418,2.9
419,4.21875
420,4.166666666
421,3.854838709
422,3.463917525
423,3.578125
424,3.363636363
425,2.955882352
426,3.831683168
427,4.548387096
428,3.927272727
429,3.393719806
430,3.553846153
431,3.38095238
432,3.709677419
433,3.512195121
434,3.704545454
435,3.316622691
436,3.751724137
437,3.581749049
438,4.06060606
439,3.709677419
440,4.176470588
441,3.5
442,3.125874125
443,3.375
444,3.791666666
445,1.985185185
446,2.75
447,3.597122302
448,3.342105263
449,3.746666666
450,3.864814814
451,2.734693877
452,3.412621359
453,3.288461538
454,2.978813559
455,3.502645502
456,3.456221198
457,4.025270758
458,3.68852459
459,3.381355932
460,3.411764705
461,3
462,4
463,2.864661654
464,4.037735849
465,3.4375
466,3.465346534
467,3.681818181
468,3.993006993
469,4.53488372
470,3.578947368
471,3.387096774
472,4.228136882
473,3.914285714
474,4.082568807
475,3.6
476,3.373493975
477,4.457142857
478,3.415929203
479,3.420792079
480,3.733333333
481,3.982142857
482,3.423076923
483,3.050847457
484,3.992805755
485,3.038461538
486,3.222222222
487,3.645021645
488,3.357142857
489,3.724770642
490,2.789473684
491,3.848484848
492,3.527272727
493,3.755555555
494,3.872340425
495,3.953051643
496,3.031007751
497,3.179211469
498,3.288590604
499,3.862745098
500,3.342222222
501,3.767123287
502,3.108108108
503,4.01875
504,3.621513944
505,3.366071428
506,3.673553719
507,4.724137931
508,3.827586206
509,2.515151515
510,2.766666666
511,3.75
512,4.333333333
513,4.363636363
514,3.840206185
515,3
516,4.095238095
517,3.297297297
518,3.643835616
519,4.122448979
520,3.434782608
521,3.14
522,4.333333333
523,4.36
524,3.493464052
525,3.296296296
526,3.235294117
527,3.832116788
528,3.716981132
529,3.604651162
530,3.888888888
531,3.233333333
532,4.120437956
533,3.384615384
534,4.075
535,3.935779816
536,3.871165644
537,2.865306122
538,3.61728395
539,3.982142857
540,3.714285714
541,3.62406015
542,3.488888888
543,3.532994923
544,2.806451612
545,3.506172839
546,3.898305084
547,3.652173913
548,3.670967741
549,3.72
550,3.675
551,3.802395209
552,3.095238095
553,4.17
554,3.570175438
555,4.019230769
556,4.204545454
557,3.754716981
558,4.2
559,3.578947368
560,3.396039603
561,3.025210084
562,3.541666666
563,3.766666666
564,3.411764705
565,4.542857142
566,3.44295302
567,3.954838709
568,3.37037037
569,3.485714285
570,2.681818181
571,3.45
572,3.25
573,3.745098039
574,3.52173913
575,3.153846153
576,3.527777777
577,3.803191489
578,2.666666666
579,3.472972972
580,3.553191489
581,4.035714285
582,3.274193548
583,4.444444444
584,3.541666666
585,3.7375
586,3.325301204
587,2.969387755
588,3.742222222
589,3.441860465
590,3.5
591,3.654761904
592,3.813888888
593,3.608974358
594,3.48
595,3.197916666
596,3.6
597,3.634146341
598,3.68
599,3.893617021
600,3.584269662
601,3.081081081
602,3.793103448
603,3.787234042
604,3.296296296
605,3.755555555
606,3.966101694
607,3.837837837
608,3.674846625
609,2.392857142
610,3.733333333
611,3.833333333
612,3.37037037
613,4.321428571
614,3.128205128
615,3.864077669
616,3.627906976
617,2.62037037
618,3.287037037
619,3.505617977
620,3.827272727
621,3.549707602
622,3.390350877
623,3.733333333
624,3.531914893
625,3.433962264
626,2.34375
627,3.292817679
628,4.703703703
629,4.082644628
630,3.324074074
631,3.1
632,3.661016949
633,3.310344827
634,3.37037037
635,3.264705882
636,4.45
637,2.490384615
638,3.537313432
639,2.959459459
640,4.229357798
641,4.125
642,3.622641509
643,3.737864077
644,4
645,3.959016393
646,2.947368421
647,3.827586206
648,3.259259259
649,3.791666666
650,3.154340836
651,3.285714285
652,3.136363636
653,2.692579505
654,3.687074829
655,2.908029197
656,2.541666666
657,3.24137931
658,3.732394366
659,3.790575916
660,2.584821428
661,3.917355371
662,3.869565217
663,3.531645569
664,3.746987951
665,3.478873239
666,3.665306122
667,3.957446808
668,3.52173913
669,3.38
670,3.847826086
671,3.580645161
672,3.24137931
673,3.885714285
674,3.658536585
675,3.705882352
676,3.584415584
677,3.591836734
678,3.428571428
679,3.661290322
680,4
681,3.227272727
682,3.137844611
683,3.226666666
684,3.488372093
685,2.05
686,4.563380281
687,3.476190476
688,4.833333333
689,3.833333333
690,3.147826086
691,4.21875
692,3.275
693,3.136363636
694,4.152866242
695,3.289473684
696,3.931034482
697,3.714285714
698,2.842519685
699,3.147651006
700,3.666666666
701,4.212121212
702,2.451612903
703,3.531914893
704,3.777777777
705,3.710526315
706,3.310344827
707,3.495762711
708,3.2
709,3.572463768
710,3.697674418
711,3.859728506
712,3.765432098
713,2.966666666
714,3.522727272
715,3.383233532
716,3.888475836
717,3.709677419
718,3.692307692
719,3.104477611
720,3.966666666
721,3.535714285
722,3.619047619
723,3.272727272
724,2.164705882
725,3.8
726,3
727,3.03726708
728,3.576923076
729,2.857142857
730,3.236842105
731,3.385542168
732,3.7
733,3.028037383
734,3.609375
735,3.320754716
736,3
737,3.969696969
738,3.675675675
739,3.6
740,3.4
741,3.461538461
742,3.461538461
743,3.685714285
744,3.851851851
745,3.1
746,3.641791044
747,4.054607508
748,3.722222222
749,3.622950819
750,3.09090909
751,3.541666666
752,3.205479452
753,3.596491228
754,3.382352941
755,3.105263157
756,3.19266055
757,3.367469879
758,3.8767507
759,4.0625
760,3.243902439
761,2.848484848
762,3.047619047
763,3.782945736
764,3.688073394
765,4.086956521
766,3.354285714
767,4.432432432
768,3.265625
769,3.068965517
770,4.296875
771,3.714285714
772,4
773,3.279503105
774,2.058035714
775,3.785714285
776,3.466666666
777,4.055555555
778,2.953846153
779,3.918918918
780,3.872727272
781,3.785714285
782,2.788793103
783,3.866666666
784,3.846153846
785,3.703703703
786,3.871794871
787,3.140350877
788,3.341365461
789,3.666666666
790,3.017316017
791,3.8
792,3.127659574
793,3.509090909
794,4.307692307
795,3.132075471
796,3.600558659
797,2.653846153
798,3.326359832
799,4
800,3.75
801,4.038461538
802,3.493333333
803,3.09090909
804,3.66566265
805,3.347985347
806,3.642857142
807,3.892156862
808,4.130434782
809,3.45
810,4.423076923
811,4.142857142
812,3.5
813,2.793103448
814,2.971428571
815,3.743169398
816,3.84
817,3.361111111
818,3.476190476
819,4.071428571
820,3
821,4.338709677
822,3.12
823,4.005405405
824,2.6
825,3.613793103
826,3.826086956
827,3.25
828,3.115384615
829,3.546875
830,3.745283018
831,3.520547945
832,2.96
833,3.056179775
834,3.925925925
835,4.147058823
836,3.86
837,3.04347826
838,4.118279569
839,3.192982456
840,4.137055837
841,3.903225806
842,3.74074074
843,2.735294117
844,3.506172839
845,3.129032258
846,3.74074074
847,3.034246575
848,4.286666666
849,4.869565217
850,4.529411764
851,3.459330143
852,3.469387755
853,2.975609756
854,3.211981566
855,3.347826086
856,3.423076923
857,3.272727272
858,3.428571428
859,3.846153846
860,3.239436619
861,4
862,4.363636363
863,3.121495327
864,3.823129251
865,2.287878787
866,2.7
867,4.263157894
868,2.951923076
869,2.872340425
870,3.453531598
871,3.495652173
872,3.38028169
873,2.9
874,3.823529411
875,4.191011235
876,4.19047619
877,3.827160493
878,3.268656716
879,3.689655172
880,3.426630434
881,3.32046332
882,4.05109489
883,3.925373134
884,3.720930232
885,3.31372549
886,3.3625
887,3.923976608
888,4.3
889,3.435582822
890,3.857142857
891,4.127659574
892,4
893,3.423728813
894,3.636734693
895,3.75
896,2.980662983
897,3.962162162
898,3.5
899,3.525925925
900,2.555555555
901,3.854838709
902,3.448979591
903,3.852941176
904,3.744680851
905,3.275
906,3.804878048
907,4.571428571
908,3.554054054
909,4.346153846
910,3.166666666
911,3.806122448
912,3.811320754
913,3.522727272
914,3.086956521
915,3.115384615
916,3.365930599
917,3.542857142
918,3.349514563
919,3.470046082
920,3.23076923
921,3.272727272
922,3.37007874
923,4.148648648
924,3.75609756
925,3.125
926,3.3
927,3.691666666
928,4.6875
929,3.693877551
930,2.968253968
931,3.721311475
932,3.966804979
933,2.64673913
934,3.701149425
935,3.923076923
936,3.746478873
937,3.375
938,3.268518518
939,4.265306122
940,3.457943925
941,4.045454545
942,4.265822784
943,3.410714285
